	n_genes_by_counts	total_counts	pct_counts_mt	doublet_class	doublet_score	celltypist_label	leiden_r1.0	leiden_r0.5	leiden_r1.5
64011453	4079	5553.0	0.39618224	doublet	0.999938011169434	T cells	7	7	4
64011457	2250	5268.0	0.11389522	doublet	0.675260365009308	Fibroblasts	4	3	1
64011461	3415	5336.0	0.01874063	doublet	0.985375583171844	Cholangiocytes	5	5	2
64011464	2532	5459.0	0.12822862	doublet	0.407527506351471	Fibroblasts	4	3	1
64011473	4010	5414.0	0.5910602	doublet	0.999800264835358	Fibroblasts	6	6	3
64011477	3103	5304.0	0.15082957	doublet	0.973288059234619	Fibroblasts	4	3	1
64011480	3228	5179.0	0.057926238	doublet	0.999829173088074	Cholangiocytes	5	5	2
64011495	3759	5077.0	0.039393343	doublet	0.995823860168457	Cholangiocytes	5	5	2
64011501	2777	4866.0	0.14385532	doublet	0.822398841381073	Fibroblasts	4	3	1
64011502	2709	4685.0	0.7684098	doublet	0.997591257095337	Fibroblasts	4	3	1
64011505	3767	5184.0	0.6751543	singlet	0.000126237704535015	Endothelial cells	2	2	6
64011508	3011	5054.0	7.043926	doublet	0.749773681163788	Endothelial cells	2	2	6
64011514	3262	5043.0	0.19829467	doublet	0.999960541725159	Fibroblasts	4	3	1
64011532	2578	4622.0	0.10817827	doublet	0.131562367081642	Fibroblasts	4	3	1
64011535	3587	4986.0	0.7420778	singlet	0.0423824861645699	Endothelial cells	2	2	6
64011536	2702	4851.0	0.22675738	doublet	0.184725314378738	Fibroblasts	4	3	1
64011540	3024	4733.0	0.40143672	doublet	0.92143440246582	Fibroblasts	4	3	1
64011552	2655	4699.0	0.2766546	singlet	0.0251434911042452	Fibroblasts	4	3	1
64011553	3520	4696.0	0.12776832	doublet	0.983287692070007	Cholangiocytes	5	5	2
64011557	3182	4535.0	0.0	singlet	0.00109484593849629	Cholangiocytes	5	5	2
64011569	3032	4216.0	0.0711575	doublet	0.791353464126587	Cholangiocytes	5	5	2
64011573	2704	4439.0	0.27033117	doublet	0.617464303970337	Fibroblasts	4	3	1
64011575	2622	4600.0	7.956522	singlet	0.032563041895628	Fibroblasts	4	3	1
64011579	2331	4529.0	0.13247958	doublet	0.965830326080322	Fibroblasts	4	3	1
64011580	3151	4391.0	0.022773854	singlet	5.03946794196963e-05	Cholangiocytes	5	5	2
64011595	3183	4303.0	0.046479203	singlet	0.0148984119296074	Cholangiocytes	5	5	2
64011617	3086	4359.0	0.06882313	singlet	0.00614730548113585	Cholangiocytes	5	5	2
64011620	3122	4359.0	0.0	singlet	0.000149192288517952	Cholangiocytes	5	5	2
64011626	3059	4340.0	0.32258064	singlet	0.0258284937590361	Endothelial cells	2	2	6
64011630	3140	4335.0	0.18454441	doublet	0.964285314083099	Cholangiocytes	5	5	2
64011643	3167	4288.0	0.25652984	doublet	0.496113181114197	Fibroblasts	0	0	0
64011648	3162	4284.0	0.02334267	singlet	0.00229165516793728	Cholangiocytes	5	5	2
64011668	2758	3965.0	0.050441362	singlet	0.0178794246166945	Cholangiocytes	5	5	2
64011670	2512	3971.0	0.20146058	singlet	0.0191070009022951	Fibroblasts	4	3	1
64011675	2887	4036.0	0.049554016	doublet	0.133286535739899	Cholangiocytes	5	5	2
64011691	3123	3980.0	0.050251257	doublet	0.0667667463421822	Fibroblasts	0	0	0
64011695	2726	3987.0	0.05016303	doublet	0.0908016040921211	Cholangiocytes	5	5	2
64011727	2202	3629.0	0.110223204	doublet	0.549112677574158	Fibroblasts	4	3	1
64011736	2786	3751.0	0.053319115	singlet	3.53992327291053e-05	Cholangiocytes	5	5	2
64011749	2307	3650.0	0.1369863	doublet	0.331220418214798	Fibroblasts	4	3	1
64011752	2741	3696.0	0.10822511	singlet	0.000135884649353102	Cholangiocytes	5	5	2
64011756	2323	3664.0	2.2106986	doublet	0.99994421005249	Fibroblasts	4	3	1
64011759	2639	3661.0	0.05462988	singlet	0.00472625577822328	Cholangiocytes	5	5	2
64011768	2554	3438.0	0.05817336	singlet	0.00293652759864926	Cholangiocytes	5	5	2
64011781	2698	3650.0	0.05479452	singlet	6.11026749197663e-08	Endothelial cells	2	2	6
64011797	2181	3620.0	0.41436464	doublet	0.99686986207962	Fibroblasts	4	3	1
64011801	2401	3666.0	0.79105294	singlet	0.00501874228939414	Endothelial cells	2	2	6
64011824	2454	3283.0	0.06091989	singlet	0.0032323831692338	Cholangiocytes	5	5	2
64011837	2455	3236.0	0.030902348	singlet	5.90553900110535e-05	Cholangiocytes	5	5	2
64011845	2599	3533.0	2.54741	doublet	0.999904036521912	Cholangiocytes	10	9	10
64011847	2561	3403.0	0.029385835	singlet	0.000112276698928326	Cholangiocytes	5	5	2
64011849	2459	3480.0	0.4597701	singlet	0.0161895528435707	Cholangiocytes	5	5	2
64011853	2419	3484.0	0.028702639	doublet	0.676993131637573	Cholangiocytes	5	5	2
64011854	2550	3489.0	0.25795355	doublet	0.975014925003052	Fibroblasts	4	3	1
64011860	2536	3315.0	0.0	singlet	1.90958462553681e-06	Cholangiocytes	5	5	2
64011867	2492	3281.0	0.030478513	singlet	1.18283533083741e-05	Cholangiocytes	5	5	2
64011873	2440	3371.0	0.029664788	singlet	0.00166941934730858	Cholangiocytes	5	5	2
64011875	2406	3250.0	0.03076923	singlet	0.00290827755816281	Cholangiocytes	5	5	2
64011877	2629	3437.0	0.0	singlet	0.00260550132952631	Cholangiocytes	5	5	2
64011878	2092	3397.0	0.41212836	doublet	0.999290823936462	Fibroblasts	4	3	1
64011880	2523	3232.0	0.092821784	singlet	5.72999379073735e-05	Cholangiocytes	5	5	2
64011889	2527	3400.0	0.2352941	singlet	0.00659321248531342	Cholangiocytes	5	5	2
64011891	2314	3351.0	0.05968368	doublet	0.959560573101044	Cholangiocytes	5	5	2
64011911	2323	3167.0	0.031575624	singlet	0.0140351001173258	Cholangiocytes	5	5	2
64011913	2246	3324.0	0.060168475	doublet	0.0984930098056793	Cholangiocytes	5	5	2
64011919	2374	3200.0	0.03125	singlet	0.00014917179942131	Cholangiocytes	5	5	2
64011926	2640	3288.0	0.3649635	singlet	0.0162687208503485	Endothelial cells	2	2	6
64011947	2533	3268.0	0.030599756	singlet	0.00399220595136285	Cholangiocytes	5	5	2
64011986	2324	3174.0	0.06301197	singlet	0.000183482363354415	Cholangiocytes	5	5	2
64011989	2310	2917.0	0.034281798	singlet	3.13446503241721e-06	Cholangiocytes	5	5	2
64012000	2224	2805.0	0.035650622	singlet	1.70882606198575e-06	Cholangiocytes	5	5	2
64012031	2202	2770.0	0.10830325	singlet	5.01589738632902e-06	Cholangiocytes	5	5	2
64012034	2419	3101.0	0.032247663	singlet	4.31509943155106e-06	Cholangiocytes	5	5	2
64012041	2188	3124.0	4.9295774	singlet	6.09371600148734e-05	Cholangiocytes	5	5	2
64012052	1878	3016.0	0.198939	doublet	0.890716254711151	Fibroblasts	4	3	1
64012053	2371	3101.0	0.064495325	singlet	0.000297810503980145	Cholangiocytes	5	5	2
64012056	2251	2827.0	0.106119566	singlet	2.19592693611048e-05	Cholangiocytes	5	5	2
64012059	2064	3012.0	1.4940239	doublet	0.998257100582123	Fibroblasts	4	3	1
64012065	2398	2913.0	0.06865774	singlet	3.77959258912597e-05	Cholangiocytes	5	5	2
64012074	2116	3027.0	0.2973241	doublet	0.409693956375122	Fibroblasts	4	3	1
64012078	2356	2995.0	0.033388983	singlet	2.07251778192585e-05	Cholangiocytes	5	5	2
64012088	2223	2979.0	0.10070494	singlet	0.00329809472896159	Cholangiocytes	5	5	2
64012098	2367	2950.0	0.30508474	singlet	1.59179603542725e-06	Endothelial cells	2	2	6
64012099	2405	3051.0	1.5077024	doublet	0.10495663434267	Endothelial cells	2	2	6
64012119	1682	2821.0	0.17724212	doublet	0.755775928497314	Fibroblasts	4	3	1
64012125	2298	2972.0	0.0	singlet	2.81812458524655e-06	Cholangiocytes	5	5	2
64012136	2205	2685.0	0.3351955	singlet	2.66932806880504e-06	Cholangiocytes	5	5	2
64012148	2128	2665.0	0.075046904	singlet	8.60266766267159e-07	Cholangiocytes	5	5	2
64012158	2081	2869.0	0.104566045	doublet	0.0649115145206451	Cholangiocytes	5	5	2
64012162	2249	2828.0	0.07072136	singlet	1.52837073983392e-05	Cholangiocytes	5	5	2
64012168	2106	2837.0	4.6880507	singlet	0.00566227035596967	Cholangiocytes	5	5	2
64012175	1936	2527.0	0.0	singlet	1.71381252584979e-05	Cholangiocytes	5	5	2
64012176	2050	2544.0	0.039308175	singlet	2.98924227593034e-08	Cholangiocytes	5	5	2
64012178	2059	2678.0	0.0746826	singlet	2.14667039699634e-07	Cholangiocytes	5	5	2
64012180	2171	2691.0	0.40876997	singlet	2.19046512484056e-07	Endothelial cells	2	2	6
64012181	1944	2792.0	0.0	singlet	0.0169349778443575	Cholangiocytes	5	5	2
64012183	2020	2807.0	2.8500178	singlet	0.0180619563907385	Fibroblasts	4	3	1
64012197	2159	2790.0	0.035842292	singlet	7.87820226832991e-07	Cholangiocytes	5	5	2
64012213	1962	2510.0	0.03984064	singlet	1.75798923010007e-05	Cholangiocytes	5	5	2
64012214	2273	2762.0	0.47067344	singlet	7.43991449780879e-07	Endothelial cells	2	2	6
64012216	2028	2588.0	0.0	singlet	4.22019013512909e-07	Cholangiocytes	5	5	2
64012221	2081	2628.0	0.03805175	singlet	2.49769669835587e-07	Cholangiocytes	5	5	2
64012222	2128	2738.0	0.07304602	singlet	8.50326614454389e-06	Cholangiocytes	5	5	2
64012237	1765	2606.0	0.038372986	singlet	0.023538576439023	Fibroblasts	4	3	1
64012244	1930	2603.0	0.19208606	singlet	0.00805744715034962	Cholangiocytes	5	5	2
64012255	1992	2638.0	0.0	singlet	0.00723789120092988	Cholangiocytes	5	5	2
64012261	2154	2689.0	0.0	singlet	0.00436524534597993	Fibroblasts	0	0	0
64012274	1649	2695.0	12.13358	singlet	3.40447477356065e-05	Fibroblasts	4	3	1
64012276	2122	2599.0	1.0773375	singlet	3.69484291695699e-06	Fibroblasts	0	0	0
64012283	2067	2601.0	0.03844675	singlet	5.93242681645734e-08	Endothelial cells	2	2	6
64012285	1826	2671.0	11.269188	singlet	8.59569481690414e-05	Fibroblasts	4	3	1
64012288	2017	2502.0	0.039968025	singlet	3.47335145534089e-07	Cholangiocytes	5	5	2
64012291	2046	2492.0	0.08025682	singlet	7.51155795342129e-08	Cholangiocytes	5	5	2
64012301	2004	2410.0	0.24896267	singlet	2.75697948382003e-05	Cholangiocytes	5	5	2
64012302	2145	2663.0	0.33796468	singlet	1.17073022920522e-06	Endothelial cells	2	2	6
64012308	1906	2513.0	0.0	singlet	4.5350111577136e-06	Cholangiocytes	5	5	2
64012310	2073	2652.0	0.18853696	singlet	0.0225497744977474	Endothelial cells	2	2	6
64012318	1996	2476.0	0.12116317	singlet	4.34689241046726e-07	Cholangiocytes	5	5	2
64012323	1793	2629.0	0.7987828	doublet	0.994956195354462	Fibroblasts	4	3	1
64012324	2129	2637.0	0.11376564	singlet	3.05143800005681e-07	Cholangiocytes	5	5	2
64012328	2094	2577.0	0.0	singlet	2.70524242296233e-06	Cholangiocytes	5	5	2
64012333	2225	2626.0	0.6473724	singlet	1.02525383738339e-08	Endothelial cells	2	2	6
64012353	2206	2622.0	0.07627765	singlet	0.000401127006625757	Fibroblasts	0	0	0
64012360	1946	2381.0	0.041999158	singlet	1.01636025817697e-07	Cholangiocytes	5	5	2
64012365	2095	2511.0	0.2787734	singlet	1.89431432318088e-07	Cholangiocytes	5	5	2
64012370	1946	2563.0	0.03901678	singlet	5.20507512646873e-07	Cholangiocytes	5	5	2
64012372	1999	2364.0	0.16920474	singlet	5.93482582189608e-07	Cholangiocytes	5	5	2
64012380	1814	2171.0	0.0	singlet	3.76981972749491e-07	Cholangiocytes	5	5	2
64012382	1982	2439.0	0.08200082	singlet	1.67482554047638e-07	Cholangiocytes	5	5	2
64012385	2194	2585.0	0.30947775	singlet	2.57784995483235e-06	Endothelial cells	2	2	6
64012426	1678	2383.0	2.6017625	doublet	0.916902601718903	Fibroblasts	4	3	1
64012433	1878	2390.0	0.041841004	singlet	7.10129427261563e-07	Cholangiocytes	5	5	2
64012434	1824	2440.0	1.9672132	singlet	0.000882653403095901	Fibroblasts	4	3	1
64012437	1926	2353.0	0.08499788	singlet	1.08387359887274e-06	Cholangiocytes	5	5	2
64012449	1809	2441.0	0.0	singlet	1.05909448393504e-05	Endothelial cells	2	2	6
64012453	1830	2207.0	0.0	singlet	2.235131546513e-08	Cholangiocytes	5	5	2
64012469	2061	2433.0	0.6576243	doublet	0.544497311115265	Cholangiocytes	10	9	10
64012470	1884	2422.0	4.1701074	singlet	0.000915681011974812	Cholangiocytes	5	5	2
64012482	1897	2317.0	0.0	singlet	3.02462872525666e-08	Cholangiocytes	5	5	2
64012484	1892	2257.0	0.0443066	singlet	1.14230935821524e-07	Cholangiocytes	5	5	2
64012490	1643	2373.0	7.964602	singlet	0.000229125624173321	Macrophages	11	11	12
64012508	1835	2310.0	0.0	singlet	3.2137313610292e-07	Cholangiocytes	5	5	2
64012511	1846	2240.0	0.0	singlet	2.85708665614948e-08	Cholangiocytes	5	5	2
64012521	1998	2342.0	0.042698547	singlet	1.04049458968802e-05	Cholangiocytes	5	5	2
64012535	1822	2193.0	0.09119927	singlet	6.43586133719509e-07	Cholangiocytes	5	5	2
64012536	1843	2214.0	0.0	singlet	8.59604938341363e-07	Cholangiocytes	5	5	2
64012537	1818	2236.0	0.0	singlet	0.000402385514462367	Fibroblasts	0	0	0
64012544	1607	2160.0	0.046296295	singlet	2.80672594499265e-07	Cholangiocytes	5	5	2
64012548	1982	2317.0	0.94950366	singlet	7.85595784691395e-06	Endothelial cells	2	2	6
64012549	1744	2146.0	0.046598323	singlet	3.0956479690758e-07	Cholangiocytes	5	5	2
64012551	1703	2147.0	0.0	singlet	3.89850993087748e-06	Cholangiocytes	5	5	2
64012561	1789	2256.0	0.0	singlet	0.0263870265334845	Fibroblasts	6	6	3
64012566	1628	2162.0	0.0	singlet	4.26703300036024e-05	Cholangiocytes	5	5	2
64012572	1807	2169.0	0.18441679	singlet	2.27067575906403e-05	Cholangiocytes	5	5	2
64012589	1955	2193.0	0.09119927	singlet	6.70754234306514e-05	Fibroblasts	0	0	0
64012596	1859	2181.0	0.045850527	singlet	2.0119902899296e-07	Cholangiocytes	5	5	2
64012612	1613	2237.0	0.0	doublet	0.125763475894928	Fibroblasts	1	0	16
64012619	1718	2224.0	4.541367	singlet	1.64577904797625e-05	Fibroblasts	4	3	1
64012631	1887	2186.0	0.045745652	singlet	5.19309651281219e-05	Fibroblasts	0	0	0
64012634	1731	2120.0	0.047169812	singlet	8.83429777331912e-07	Endothelial cells	2	2	6
64012637	1870	2162.0	0.83256245	singlet	1.65729215950705e-05	Endothelial cells	2	2	6
64012638	1647	2176.0	0.09191176	singlet	1.42700491778669e-06	Cholangiocytes	5	5	2
64012641	1488	2149.0	0.0	singlet	0.0362571589648724	Fibroblasts	0	0	0
64012665	1756	2189.0	0.091365926	singlet	8.72553442832213e-08	Cholangiocytes	5	5	2
64012668	823	2047.0	0.097703956	doublet	0.0572060234844685	Fibroblasts	4	3	1
64012695	1584	2059.0	0.2914036	singlet	0.0184199288487434	Fibroblasts	4	3	1
64012697	1543	2026.0	0.049358346	singlet	0.000269657524768263	Fibroblasts	4	3	1
64012698	1710	2135.0	1.5456674	doublet	0.733966946601868	Cholangiocytes	10	9	10
64012700	1536	1999.0	0.050025016	singlet	5.38249480541708e-07	Cholangiocytes	5	5	2
64012721	1553	1976.0	0.05060729	singlet	9.17480207363042e-08	Cholangiocytes	5	5	2
64012725	1719	2088.0	0.43103448	singlet	7.41948997529107e-06	Endothelial cells	2	2	6
64012738	1173	1990.0	0.10050251	singlet	0.0165051184594631	Fibroblasts	4	3	1
64012748	1641	2021.0	0.049480453	singlet	2.78058450930985e-07	Cholangiocytes	5	5	2
64012753	1391	1976.0	5.0101213	doublet	0.0930944159626961	Fibroblasts	4	3	1
64012755	1578	1832.0	0.0	singlet	3.01368515920331e-07	Cholangiocytes	5	5	2
64012768	1574	1979.0	0.15159172	singlet	1.50463790760114e-07	Cholangiocytes	5	5	2
64012785	1671	1993.0	0.0	singlet	2.203024996561e-05	Fibroblasts	0	0	0
64012788	1554	1995.0	0.15037595	singlet	1.14574993403949e-06	Cholangiocytes	5	5	2
64012793	1597	1955.0	0.0	singlet	4.47312658025112e-07	Cholangiocytes	5	5	2
64012795	1304	1989.0	4.3740573	singlet	6.76881154504372e-06	Fibroblasts	4	3	1
64012805	1625	1880.0	0.10638297	singlet	1.56884752300357e-07	Cholangiocytes	5	5	2
64012809	1165	2057.0	0.048614487	doublet	0.982518136501312	Fibroblasts	1	0	16
64012816	1643	1913.0	0.0	singlet	3.51867238350678e-05	Fibroblasts	0	0	0
64012818	1753	1953.0	0.20481311	singlet	7.26380733340193e-08	Endothelial cells	2	2	6
64012822	1433	1832.0	0.0	singlet	2.43019785557408e-05	Cholangiocytes	5	5	2
64012835	1692	1980.0	0.050505053	singlet	1.14671593109961e-05	Endothelial cells	2	2	6
64012845	1676	1888.0	0.0	singlet	5.80575516551107e-08	Cholangiocytes	5	5	2
64012865	1593	1893.0	0.0	singlet	0.000190587874385528	Fibroblasts	0	0	0
64012866	1576	1918.0	1.6684046	doublet	0.0470115207135677	Cholangiocytes	10	9	10
64012886	1587	1834.0	0.054525625	singlet	8.04458082370729e-08	Endothelial cells	2	2	6
64012888	1568	1960.0	0.051020406	singlet	1.01827106391283e-06	Endothelial cells	2	2	6
64012893	1674	1925.0	0.25974026	singlet	5.36827371888648e-07	Cholangiocytes	5	5	2
64012914	1564	1855.0	0.053908356	singlet	3.25169452253249e-07	Fibroblasts	1	0	16
64012915	1191	1703.0	0.17615972	singlet	0.000269643904175609	Fibroblasts	4	3	1
64012919	1521	1873.0	0.10678057	singlet	2.77295075647999e-05	Fibroblasts	0	0	0
64012934	1654	1830.0	1.0382514	singlet	7.99673500750941e-07	Endothelial cells	2	2	6
64012939	1503	1838.0	0.27203482	singlet	1.07465593828238e-05	Endothelial cells	2	2	6
64012943	1627	1906.0	0.20986357	singlet	3.75638705918391e-07	Macrophages	11	11	12
64012947	1620	1846.0	0.81256765	singlet	1.19914105312091e-07	Endothelial cells	2	2	6
64012952	1372	1608.0	0.062189054	singlet	8.53201171935325e-08	Cholangiocytes	5	5	2
64012955	1424	1726.0	0.0	singlet	1.04138571543899e-07	Cholangiocytes	5	5	2
64012965	1396	1679.0	0.0	singlet	4.38458798157626e-08	Cholangiocytes	5	5	2
64012968	1547	1808.0	0.11061947	singlet	6.93651642791338e-08	Cholangiocytes	5	5	2
64012983	1551	1749.0	0.6289308	singlet	3.40681737043269e-07	Endothelial cells	2	2	6
64012985	1545	1821.0	0.054914884	singlet	5.8347971787498e-08	Cholangiocytes	5	5	2
64012986	1495	1744.0	0.17201835	singlet	1.83626355010347e-07	Cholangiocytes	5	5	2
64013005	1462	1757.0	0.17074558	singlet	4.21469223965687e-07	Cholangiocytes	5	5	2
64013024	1607	1755.0	0.22792022	singlet	1.47314395348985e-07	Cholangiocytes	5	5	2
64013025	1487	1733.0	0.057703402	singlet	2.47840858946802e-07	Cholangiocytes	5	5	2
64013026	1404	1657.0	0.06035003	singlet	1.31963147964598e-07	Cholangiocytes	5	5	2
64013032	1568	1742.0	0.114810556	singlet	6.30089516562293e-06	Cholangiocytes	10	9	10
64013040	1346	1578.0	0.06337135	singlet	3.93162444822792e-08	Cholangiocytes	5	5	2
64013045	1461	1708.0	0.058548007	singlet	2.79807750303007e-07	Cholangiocytes	5	5	2
64013061	1518	1730.0	0.115606934	singlet	1.31326532937237e-06	Endothelial cells	2	2	6
64013077	1398	1599.0	0.12507817	singlet	1.35805464651639e-07	Cholangiocytes	5	5	2
64013085	1222	1655.0	0.12084593	singlet	9.75455914158374e-05	Fibroblasts	1	0	16
64013092	1430	1675.0	0.11940298	singlet	4.1958543306464e-08	Cholangiocytes	5	5	2
64013093	1330	1701.0	0.058788948	singlet	4.93729476147564e-06	Cholangiocytes	5	5	2
64013097	1445	1673.0	0.059772864	singlet	4.41882548329886e-07	Macrophages	11	11	12
64013108	1448	1720.0	0.1744186	singlet	1.17392843890229e-07	Endothelial cells	2	2	6
64013109	1372	1666.0	0.12004802	singlet	1.09229877125472e-05	Fibroblasts	6	6	3
64013116	1441	1622.0	0.55487055	singlet	7.45058196116588e-06	Endothelial cells	2	2	6
64013122	1361	1651.0	1.3325257	singlet	4.29058527515735e-05	Cholangiocytes	10	9	10
64013135	1317	1606.0	0.0	singlet	1.81199268922683e-07	Cholangiocytes	5	5	2
64013141	1384	1636.0	0.24449879	singlet	9.55553259700537e-05	Fibroblasts	6	6	3
64013142	1394	1695.0	1.9469026	singlet	3.83087062800769e-05	Fibroblasts	4	3	1
64013153	991	1671.0	0.0	singlet	2.15073123399634e-05	Plasma cells	12	12	17
64013154	1420	1640.0	0.18292683	singlet	6.9024321192046e-07	Cholangiocytes	5	5	2
64013155	1546	1704.0	0.70422536	singlet	7.15172419063492e-08	Endothelial cells	2	2	6
64013172	1463	1619.0	0.8029648	singlet	1.24194627915131e-07	Endothelial cells	2	2	6
64013178	1445	1657.0	0.9656005	singlet	5.60097703328211e-07	Endothelial cells	2	2	6
64013198	1293	1583.0	0.12634239	singlet	1.82327909215019e-07	Cholangiocytes	5	5	2
64013205	1244	1505.0	0.0	singlet	7.28229920810008e-08	Cholangiocytes	5	5	2
64013209	1409	1530.0	0.0	singlet	7.42136535336613e-06	Fibroblasts	1	0	16
64013220	1222	1578.0	0.06337135	singlet	4.4696826080326e-06	Fibroblasts	6	6	3
64013225	1238	1475.0	0.0	singlet	3.42948496268036e-08	Cholangiocytes	5	5	2
64013231	1235	1502.0	0.0665779	singlet	4.80503672406485e-07	Fibroblasts	0	0	0
64013234	1132	1572.0	0.0	singlet	4.18647641708958e-06	Cholangiocytes	5	5	2
64013244	1403	1522.0	0.5913272	singlet	1.59041974256979e-07	Endothelial cells	2	2	6
64013247	1421	1561.0	1.2171685	singlet	1.88376830578818e-07	Endothelial cells	2	2	6
64013253	1327	1528.0	0.0	singlet	7.05711542536847e-08	Cholangiocytes	5	5	2
64013257	1289	1589.0	0.0	singlet	1.26905661090859e-07	Cholangiocytes	5	5	2
64013263	1245	1476.0	0.0	singlet	1.80599414534299e-07	Cholangiocytes	5	5	2
64013294	1323	1521.0	0.065746225	singlet	3.79128266558837e-07	Macrophages	11	11	12
64013300	1035	1504.0	0.39893618	singlet	1.19315711799572e-06	Fibroblasts	4	3	1
64013304	1225	1517.0	0.2636783	singlet	3.90254626836395e-06	Fibroblasts	4	3	1
64013305	1300	1508.0	0.198939	singlet	7.66459109513562e-08	Cholangiocytes	5	5	2
64013307	1139	1352.0	0.0739645	singlet	4.27924646828615e-08	Cholangiocytes	5	5	2
64013310	1113	1334.0	0.07496252	singlet	5.82397738924101e-08	Cholangiocytes	5	5	2
64013313	1367	1506.0	1.062417	singlet	2.0029538916333e-07	Endothelial cells	2	2	6
64013316	1230	1462.0	0.06839946	singlet	2.04474008569377e-06	Cholangiocytes	5	5	2
64013327	479	1525.0	3.6065574	singlet	8.11635203490368e-09	Plasma cells	12	12	17
64013340	1348	1508.0	0.265252	singlet	3.7810821140738e-07	Endothelial cells	2	2	6
64013343	1197	1414.0	0.0	singlet	6.04909246249008e-07	Fibroblasts	0	0	0
64013366	1226	1468.0	0.0	singlet	3.72152157979144e-07	Fibroblasts	0	0	0
64013369	1155	1331.0	0.0	singlet	3.64369761030048e-08	Cholangiocytes	5	5	2
64013371	1272	1430.0	0.06993007	singlet	2.17536182844924e-07	Endothelial cells	2	2	6
64013372	1199	1426.0	0.0	singlet	1.28205726923625e-06	Fibroblasts	0	0	0
64013373	1148	1378.0	0.5805515	singlet	9.84035295914509e-07	Fibroblasts	6	6	3
64013374	1215	1412.0	2.124646	singlet	2.73455816568458e-06	Cholangiocytes	5	5	2
64013376	1293	1446.0	0.1383126	singlet	3.21728549579348e-07	Macrophages	11	11	12
64013380	1250	1443.0	0.0	singlet	1.55937399881623e-07	Fibroblasts	0	0	0
64013382	1140	1336.0	0.074850306	singlet	2.13585487074397e-08	Cholangiocytes	5	5	2
64013389	1009	1478.0	0.811908	singlet	2.46209225451821e-07	Resident NK	7	7	18
64013392	1284	1453.0	0.06882313	singlet	9.17677652978455e-07	Fibroblasts	6	6	3
64013415	1070	1346.0	0.0	singlet	6.6165216594527e-07	Cholangiocytes	5	5	2
64013416	1163	1409.0	0.14194465	singlet	1.87022271802562e-06	Fibroblasts	6	6	3
64013419	1217	1391.0	0.07189073	singlet	8.1640834537211e-08	Cholangiocytes	5	5	2
64013427	1182	1364.0	0.0	singlet	5.22099867339421e-07	Fibroblasts	0	0	0
64013432	1229	1394.0	0.0	singlet	9.61077034844493e-07	Endothelial cells	2	2	6
64013443	1254	1387.0	0.4325883	singlet	3.78843481030344e-07	T cells	7	7	18
64013445	1154	1359.0	0.0	singlet	3.56564868297937e-07	Cholangiocytes	5	5	2
64013476	1208	1406.0	0.0	singlet	6.86584428422066e-07	Fibroblasts	0	0	0
64013478	1266	1358.0	0.5154639	singlet	4.85997134092031e-07	Endothelial cells	2	2	6
64013481	1063	1341.0	0.074571215	singlet	7.38374808406661e-07	Cholangiocytes	5	5	2
