cluster	rank	gene	score
0	0	BCL11B	25.686565399169922
0	1	TCF7	25.484756469726562
0	2	RPS20	24.590290069580078
0	3	RPL23	24.2630558013916
0	4	RPS13	23.9013671875
0	5	PRKCQ-AS1	23.81846809387207
0	6	RPL31	23.549236297607422
0	7	RPS6	23.50514030456543
0	8	RPS16	23.22364044189453
0	9	RPS8	23.18476676940918
0	10	RPS3A	23.098846435546875
0	11	TPT1	23.009767532348633
0	12	RPS14	22.648574829101562
0	13	RPL7	22.5351619720459
0	14	RPL21	22.480419158935547
0	15	RPLP2	22.4603328704834
0	16	RPL9	22.443132400512695
0	17	RPL27A	22.323200225830078
0	18	RPL34	22.31437873840332
0	19	LDHB	22.194156646728516
0	20	RPL30	22.189241409301758
0	21	RPL38	22.177364349365234
0	22	RPL5	22.12069320678711
0	23	GAS5	21.686565399169922
0	24	LEF1	21.567623138427734
0	25	RPS12	21.484928131103516
0	26	RPL32	21.457334518432617
0	27	CCR7	21.35895538330078
0	28	RPS28	21.11945152282715
0	29	RPS15A	21.098461151123047
0	30	RPS25	20.844043731689453
0	31	RPL35A	20.765766143798828
0	32	TALAM1	20.354318618774414
0	33	NPM1	20.292356491088867
0	34	IL6ST	20.252714157104492
0	35	RPL13	20.220922470092773
0	36	RPS29	20.140239715576172
0	37	RPL11	20.06553077697754
0	38	RCAN3	20.063806533813477
0	39	RPL19	19.892135620117188
0	40	RPS4X	19.88351821899414
0	41	IL7R	19.883073806762695
0	42	MALAT1	19.833005905151367
0	43	RPS27	19.796964645385742
0	44	RPS23	19.772647857666016
0	45	RPL37	19.67449188232422
0	46	PIK3IP1	19.656675338745117
0	47	EEF1B2	19.614116668701172
0	48	RPS27A	19.601402282714844
0	49	RPL22	19.53657341003418
1	0	RPL32	35.53538131713867
1	1	RPS3A	35.26149368286133
1	2	RPS12	34.92407989501953
1	3	RPS14	34.765380859375
1	4	RPL34	34.51133346557617
1	5	RPL30	34.484249114990234
1	6	RPL35A	33.83744812011719
1	7	RPL19	33.57906723022461
1	8	RPL21	33.549293518066406
1	9	RPS6	33.506813049316406
1	10	RPS27A	33.48606872558594
1	11	RPL11	33.45808410644531
1	12	RPL13	33.410797119140625
1	13	RPS15A	33.300315856933594
1	14	RPS13	33.10612869262695
1	15	RPL9	33.038604736328125
1	16	RPS23	33.01421356201172
1	17	RPS28	32.58375549316406
1	18	RPL37	31.96323013305664
1	19	RPL10	31.94831085205078
1	20	RPS16	31.811405181884766
1	21	RPL3	31.798046112060547
1	22	RPL5	31.724842071533203
1	23	RPL39	31.62672233581543
1	24	RPS21	31.58063316345215
1	25	RPS4X	31.489242553710938
1	26	TPT1	31.41534996032715
1	27	RPS27	31.229171752929688
1	28	RPS18	31.07353973388672
1	29	RPS3	30.9876651763916
1	30	RPL22	30.85248374938965
1	31	RPL14	30.631149291992188
1	32	RPL29	30.48544692993164
1	33	RPS10	30.460630416870117
1	34	RPLP2	30.362396240234375
1	35	RPS5	30.28333282470703
1	36	RPL18	30.177778244018555
1	37	RPS15	30.159181594848633
1	38	EEF1A1	29.9720516204834
1	39	RPL38	29.81794548034668
1	40	RPS25	29.643766403198242
1	41	RPL36	29.5992374420166
1	42	RPL10A	29.37688446044922
1	43	RPS8	29.2619571685791
1	44	RPS9	29.137922286987305
1	45	RPL28	29.025964736938477
1	46	RPL37A	29.007122039794922
1	47	RPS2	28.964988708496094
1	48	RPS29	28.69490623474121
1	49	RPL24	28.607389450073242
2	0	IL32	17.21904182434082
2	1	SYNE2	14.818612098693848
2	2	TRAC	14.159852981567383
2	3	ETS1	12.754603385925293
